ncei_id,location_name,ncei_magnitude,damage_order,mag_body_wave,published,damage_order_total,houses_damaged_total,houses_damaged_order_total,country,region_code,injuries,injuries_order,houses_destroyed,houses_destroyed_order,houses_damaged,houses_damaged_order,mag_moment,mag_surface_wave,injuries_total,injuries_order_total,houses_destroyed_total,houses_destroyed_order_total,deaths,deaths_order,damage_millions,deaths_total,deaths_order_total,damage_millions_total,intensity,usgs_id,time,latitude,longitude,depth,usgs_magnitude,place,sig,mmi,alert,magnitude,year,depth_category,region
10228,RWANDA:  RISUZI; CONGO:  UKAVU,4.8,1.0,4.8,True,1.0,,,RWANDA,10,,1.0,22.0,1.0,,,,,,1.0,22.0,1.0,8.0,1.0,,8.0,1.0,,6.0,us10006s1p,2016-09-23 16:11:56.610000+00:00,-2.6498,29.0598,10.0,4.8,"24 km SE of Cyangugu, Rwanda",357,6.139,,4.8,2016,shallow,RWANDA:  RISUZI; CONGO:  UKAVU
10229,"PAKISTAN:  MANSEHRA, NARAN",5.4,1.0,5.4,True,1.0,,,PAKISTAN,60,,2.0,,2.0,,,,,,2.0,,2.0,1.0,1.0,,1.0,1.0,,5.0,us10006ucc,2016-10-01 08:04:34.330000+00:00,34.9048,73.6822,10.0,5.4,"62 km NNE of Muzaffar?b?d, Pakistan",451,6.279,,5.4,2016,shallow,NARAN
10230,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",5.4,1.0,5.4,True,1.0,,,NEPAL,60,1.0,1.0,2.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,5.0,us10007cuh,2016-11-27 23:35:21.020000+00:00,27.8015,86.5319,10.0,5.4,"17 km W of Namche Bazar, Nepal",513,5.538,,5.4,2016,shallow,CHARIKHARKA
10231,POLAND:  RUDNA,4.2,1.0,,True,1.0,,,POLAND,120,9.0,1.0,,,,,4.2,,9.0,1.0,,,8.0,1.0,,8.0,1.0,,3.0,us10007d5c,2016-11-29 20:09:39.350000+00:00,51.6128,16.157,5.0,4.2,"1 km NNW of Gr?bocice, Poland",272,5.49,,4.2,2016,shallow,POLAND:  RUDNA
10232,"PERU:  PUNO, LAMPA",6.2,1.0,,True,1.0,40.0,1.0,PERU,160,17.0,1.0,8.0,1.0,40.0,1.0,6.2,,17.0,1.0,8.0,1.0,1.0,1.0,,1.0,1.0,,7.0,us10007e55,2016-12-01 22:40:26.610000+00:00,-15.3122,-70.827,12.0,6.2,"22 km SW of Vilavila, Peru",599,6.366,green,6.2,2016,shallow,LAMPA
10234,ITALY:  FARINDOLA,5.7,3.0,,True,3.0,,,ITALY,130,11.0,1.0,,1.0,,,5.7,,11.0,1.0,,1.0,34.0,1.0,18.0,34.0,1.0,18.0,6.0,us10007twj,2017-01-18 10:14:10.980000+00:00,42.6012,13.2268,7.0,5.7,"5 km ESE of Cittareale, Italy",1064,6.475,orange,5.7,2017,shallow,ITALY:  FARINDOLA
10235,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,7.9,1.0,,True,1.0,,,PAPUA NEW GUINEA,170,,,,3.0,,,7.9,,,,,3.0,3.0,1.0,,3.0,1.0,,9.0,us10007uph,2017-01-22 04:30:22.960000+00:00,-6.2464,155.1718,135.0,7.9,"35 km WNW of Panguna, Papua New Guinea",987,7.253,yellow,7.9,2017,intermediate,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND
10238,PHILIPPINES: SURIGAO DEL NORTE,6.5,4.0,,True,4.0,3042.0,4.0,PHILIPPINES,170,202.0,3.0,215.0,3.0,3042.0,4.0,6.5,,202.0,3.0,215.0,3.0,8.0,1.0,40.0,8.0,1.0,40.0,8.0,us20008ixa,2017-02-10 14:03:43.920000+00:00,9.9071,125.4516,15.0,6.5,"11 km N of Mabua, Philippines",721,7.456,yellow,6.5,2017,shallow,PHILIPPINES: SURIGAO DEL NORTE
10239,MYANMAR (BURMA):  THARRAWADDY,5.1,1.0,5.1,True,1.0,,1.0,MYANMAR (BURMA),60,36.0,1.0,,1.0,,1.0,,,36.0,1.0,,1.0,2.0,1.0,,2.0,1.0,,5.0,us100088mq,2017-03-13 14:19:06.670000+00:00,17.3991,95.9998,10.0,5.1,"36 km SE of Tharyarwady, Myanmar",442,6.262,,5.1,2017,shallow,MYANMAR (BURMA):  THARRAWADDY
10240,IRAN:  SEFID SANG,6.1,1.0,,True,1.0,,1.0,IRAN,140,11.0,1.0,,,,1.0,6.1,,11.0,1.0,,,2.0,1.0,,2.0,1.0,,6.0,us10008ei0,2017-04-05 06:09:12.200000+00:00,35.7755,60.4363,13.0,6.1,"61 km NNW of Torbat-e J?m, Iran",832,7.415,yellow,6.1,2017,shallow,IRAN:  SEFID SANG
10241,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",4.8,1.0,4.8,True,1.0,,2.0,EL SALVADOR,100,3.0,1.0,,,,2.0,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,7.0,us10008ge2,2017-04-10 23:53:58.630000+00:00,13.7664,-89.1547,10.0,4.8,"4 km WSW of Tonacatepeque, El Salvador",389,6.656,,4.8,2017,shallow,SOYAPANGO
10248,"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK",5.4,4.0,,True,4.0,,,CHINA,40,23.0,1.0,3015.0,4.0,,,5.4,,23.0,1.0,3015.0,4.0,8.0,1.0,123.0,8.0,1.0,123.0,3.0,us10008rah,2017-05-10 21:58:21.700000+00:00,37.6433,75.3098,7.62,5.4,"131 km ESE of Murghob, Tajikistan",652,6.576,yellow,5.4,2017,shallow,TAXKORGAN TAJIK
10249,IRAN: KHORASAN,5.6,2.0,5.5,True,2.0,,4.0,IRAN,140,417.0,3.0,,1.0,,4.0,5.6,,417.0,3.0,,1.0,3.0,1.0,2.0,3.0,1.0,2.0,7.0,us10008s7b,2017-05-13 18:00:59.520000+00:00,37.7693,57.2058,8.0,5.6,"34 km NNW of Bojn?rd, Iran",693,7.73,yellow,5.6,2017,shallow,IRAN: KHORASAN
10252,GREECE: LESBOS,6.3,2.0,,True,2.0,250.0,3.0,GREECE,130,15.0,1.0,10.0,1.0,250.0,3.0,6.3,,15.0,1.0,10.0,1.0,1.0,1.0,,1.0,1.0,,9.0,us20009ly0,2017-06-12 12:28:39.150000+00:00,38.9296,26.365,12.0,6.3,"5 km S of Plomári, Greece",898,8.37,yellow,6.3,2017,shallow,GREECE: LESBOS
10253,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",6.9,3.0,6.5,True,3.0,,3.0,GUATEMALA,100,30.0,1.0,,1.0,,3.0,6.9,,30.0,1.0,,1.0,5.0,1.0,,5.0,1.0,,8.0,us20009mbt,2017-06-14 07:29:04.390000+00:00,14.9091,-92.0092,93.0,6.9,"2 km SSW of San Pablo, Guatemala",1188,6.468,yellow,6.9,2017,intermediate,SUCHITEPEQUEZ; MEXICO
10254,MADAGASCAR: ANTSIRABE,5.5,1.0,,True,1.0,,1.0,MADAGASCAR,60,,1.0,,,,1.0,5.5,,,1.0,,,2.0,1.0,,2.0,1.0,,6.0,us10007snb,2017-01-11 22:06:58.670000+00:00,-20.16,46.6469,7.26,5.5,"41 km SSW of Betafo, Madagascar",491,7.111,green,5.5,2017,shallow,MADAGASCAR: ANTSIRABE
10258,PHILIPPINES: LEYTE,6.5,3.0,,True,3.0,1029.0,4.0,PHILIPPINES,170,448.0,3.0,735.0,3.0,1029.0,4.0,6.5,,448.0,3.0,735.0,3.0,4.0,1.0,5.0,4.0,1.0,5.0,9.0,us1000976a,2017-07-06 08:03:57.550000+00:00,11.1269,124.6286,9.0,6.5,"2 km S of Lim-oo, Philippines",743,7.606,yellow,6.5,2017,shallow,PHILIPPINES: LEYTE
10260,"TURKEY: BODRUM, DATCA; GREECE: KOS",6.6,2.0,,True,2.0,,1.0,TURKEY,140,500.0,3.0,,1.0,,1.0,6.6,,500.0,3.0,,1.0,2.0,1.0,,2.0,1.0,,7.0,us20009ynd,2017-07-20 22:31:11.260000+00:00,36.9293,27.4139,7.0,6.6,"11 km ENE of Kos, Greece",1065,6.728,yellow,6.6,2017,shallow,DATCA; GREECE: KOS
10261,CHINA:  SICHUAN PROVINCE:  ABA,6.5,4.0,,True,4.0,72500.0,4.0,CHINA,30,525.0,3.0,100.0,2.0,72500.0,4.0,6.5,,525.0,3.0,100.0,2.0,29.0,1.0,500.0,29.0,1.0,500.0,5.0,us2000a5x1,2017-08-08 13:19:49.540000+00:00,33.1926,103.8552,9.0,6.5,"168 km SW of Mawu, China",708,7.417,yellow,6.5,2017,shallow,CHINA:  SICHUAN PROVINCE:  ABA
10263,ITALY:  ISCHIA ISLAND,4.2,2.0,4.2,True,2.0,,2.0,ITALY,130,42.0,1.0,,2.0,,2.0,,,42.0,1.0,,2.0,2.0,1.0,,2.0,1.0,,5.0,us2000aaae,2017-08-21 18:57:51.110000+00:00,40.7832,13.9394,2.65,4.2,"4 km NNE of Casamicciola Terme, Italy",279,4.935,,4.2,2017,shallow,ITALY:  ISCHIA ISLAND
10264,PHILIPPINES: LEYTE: ORMOC,5.0,2.0,5.0,True,2.0,56.0,2.0,PHILIPPINES,170,,1.0,,,56.0,2.0,,,,1.0,,,2.0,1.0,,2.0,1.0,,5.0,us2000aasy,2017-08-22 22:26:14.630000+00:00,10.9542,124.7072,17.22,5.0,"0 km ENE of Talisayan, Philippines",389,5.431,,5.0,2017,shallow,PHILIPPINES: LEYTE: ORMOC
10266,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",8.2,4.0,,True,4.0,94027.0,4.0,MEXICO,150,251.0,3.0,47468.0,4.0,94027.0,4.0,8.2,,251.0,3.0,47468.0,4.0,98.0,2.0,4000.0,98.0,2.0,4000.0,9.0,us2000ahv0,2017-09-08 04:49:19.180000+00:00,15.0222,-93.8993,47.39,8.2,"2017 Tehuantepec, Mexico Earthquake",2910,7.398,red,8.2,2017,intermediate,TABASCO; GUATEMALA
10267,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",7.1,4.0,,True,4.0,184000.0,4.0,MEXICO,150,6000.0,4.0,226.0,3.0,184000.0,4.0,7.1,,6000.0,4.0,226.0,3.0,369.0,3.0,8000.0,369.0,3.0,8000.0,9.0,us2000ar20,2017-09-19 18:14:38.090000+00:00,18.5499,-98.4887,48.0,7.1,"1 km S of Matzaco, Mexico",1496,7.844,,7.1,2017,intermediate,PUEBLA
10268,MEXICO:  OAXACA,6.1,1.0,,True,1.0,,,MEXICO,150,7.0,1.0,11.0,1.0,,,6.1,,7.0,1.0,11.0,1.0,5.0,1.0,,5.0,1.0,,7.0,us2000atjv,2017-09-23 12:53:01.480000+00:00,16.6258,-95.0778,10.0,6.1,"7 km NNE of Ixtepec, Mexico",787,6.372,yellow,6.1,2017,shallow,MEXICO:  OAXACA
10275,IRAN: KERMANSHAH; IRAQ: KURDISTAN,7.3,4.0,,True,4.0,14500.0,4.0,IRAN,140,12900.0,4.0,15500.0,4.0,14500.0,4.0,7.3,,12900.0,4.0,15500.0,4.0,630.0,3.0,750.0,630.0,3.0,750.0,8.0,us2000bmcg,2017-11-12 18:18:17.180000+00:00,34.9109,45.9592,19.0,7.3,"29 km S of ?alabja, Iraq",2790,8.663,red,7.3,2017,shallow,IRAN: KERMANSHAH; IRAQ: KURDISTAN
10282,INDONESIA: NORTH MALUKU: MOROTAI,5.8,2.0,,True,2.0,294.0,3.0,INDONESIA,170,,,,,294.0,3.0,5.8,,,,,,1.0,1.0,,1.0,1.0,,,us2000br1i,2017-11-18 16:07:00.300000+00:00,2.4648,128.1481,8.0,5.8,"82 km N of Tobelo, Indonesia",518,6.262,green,5.8,2017,shallow,INDONESIA: NORTH MALUKU: MOROTAI
10287,INDONESIA:  JAVA,6.5,2.0,,True,2.0,4825.0,4.0,INDONESIA,60,36.0,1.0,,,4825.0,4.0,6.5,,36.0,1.0,,,4.0,1.0,,4.0,1.0,,7.0,us2000c4v8,2017-12-15 16:47:58.230000+00:00,-7.4921,108.1743,90.0,6.5,"12 km SSW of Kawalu, Indonesia",999,6.645,green,6.5,2017,intermediate,INDONESIA:  JAVA
10298,PERU: YAUCA,7.1,3.0,,True,3.0,1577.0,4.0,PERU,160,139.0,3.0,259.0,3.0,1577.0,4.0,7.1,,139.0,3.0,259.0,3.0,2.0,1.0,,2.0,1.0,,8.0,us2000cjfy,2018-01-14 09:18:45.540000+00:00,-15.7675,-74.7092,39.0,7.1,"37 km W of Atiquipa, Peru",1075,6.946,green,7.1,2018,intermediate,PERU: YAUCA
10299,INDONESIA:  JAVA:  BANTEN,5.9,2.0,,True,2.0,2760.0,4.0,INDONESIA,60,11.0,1.0,,,2760.0,4.0,5.9,,11.0,1.0,,,1.0,1.0,,1.0,1.0,,6.0,us2000cmwz,2018-01-23 06:34:54.980000+00:00,-7.0924,105.9632,48.19,5.9,"66 km W of Pelabuhanratu, Indonesia",792,5.01,green,5.9,2018,intermediate,INDONESIA:  JAVA:  BANTEN
10302,TAIWAN:  HUALIEN,6.4,2.0,,True,2.0,,1.0,TAIWAN,30,291.0,3.0,4.0,1.0,,1.0,6.4,,291.0,3.0,4.0,1.0,17.0,1.0,,17.0,1.0,,8.0,us1000chhc,2018-02-06 15:50:43.320000+00:00,24.1338,121.6586,17.0,6.4,"18 km NNE of Hualien City, Taiwan",869,7.648,green,6.4,2018,shallow,TAIWAN:  HUALIEN
10303,MEXICO:  OAXACA,7.2,4.0,,True,4.0,1000.0,3.0,MEXICO,150,19.0,1.0,,,1000.0,3.0,7.2,,19.0,1.0,,,14.0,1.0,100.0,14.0,1.0,100.0,7.0,us2000d3km,2018-02-16 23:39:39.280000+00:00,16.3855,-97.9787,22.0,7.2,"4 km S of Pinotepa de Don Luis, Mexico",1386,7.169,yellow,7.2,2018,shallow,MEXICO:  OAXACA
10307,"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA",7.5,4.0,,True,4.0,,4.0,PAPUA NEW GUINEA,170,300.0,3.0,,4.0,,4.0,7.5,,300.0,3.0,,4.0,145.0,3.0,290.0,145.0,3.0,290.0,9.0,us2000d7q6,2018-02-25 17:44:44.140000+00:00,-6.0699,142.7536,25.21,7.5,"32 km SW of Tari, Papua New Guinea",943,8.288,yellow,7.5,2018,shallow,HELA;  INDONESIA
10310,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,7.1,1.0,,True,1.0,,,PAPUA NEW GUINEA,170,,,51.0,2.0,,,7.1,,,,51.0,2.0,1.0,1.0,,1.0,1.0,,,usc000pft9,2014-04-11 07:07:23.130000+00:00,-6.5858,155.0485,60.53,7.1,"56 km WSW of Panguna, Papua New Guinea",776,6.74,green,7.1,2014,intermediate,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND
10316,PHILIPPINES: SURIGAO DEL NORTE,5.7,1.0,,True,1.0,,,PHILIPPINES,170,45.0,1.0,13.0,1.0,,,5.7,,45.0,1.0,13.0,1.0,1.0,1.0,,1.0,1.0,,7.0,us1000870s,2017-03-05 00:08:18.010000+00:00,9.8311,125.4961,10.51,5.7,"4 km N of Surigao, Philippines",512,6.427,green,5.7,2017,shallow,PHILIPPINES: SURIGAO DEL NORTE
10319,INDONESIA:  MALUKU:  AMBON,6.1,1.0,,True,1.0,14.0,1.0,INDONESIA,170,,,,,14.0,1.0,6.1,,,,,,1.0,1.0,,1.0,1.0,,5.0,us1000ayz8,2017-10-31 11:50:48.370000+00:00,-3.7449,127.7517,6.0,6.1,"48 km W of Ambon, Indonesia",573,5.557,green,6.1,2017,shallow,INDONESIA:  MALUKU:  AMBON
10325,PAPUA NEW GUINEA:  HELA,6.3,1.0,,True,1.0,,1.0,PAPUA NEW GUINEA,170,,,,1.0,,1.0,6.3,,,,,1.0,4.0,1.0,,4.0,1.0,,7.0,us2000dvwq,2018-04-07 05:48:40.010000+00:00,-5.8382,142.5314,18.07,6.3,"45 km W of Tari, Papua New Guinea",627,6.359,green,6.3,2018,shallow,PAPUA NEW GUINEA:  HELA
10327,INDONESIA:  JAVA:  BANJARNEGARA,4.5,2.0,4.5,True,2.0,316.0,3.0,INDONESIA,60,21.0,1.0,,,316.0,3.0,,,21.0,1.0,,,3.0,1.0,,3.0,1.0,,6.0,us2000e20r,2018-04-18 06:28:34.840000+00:00,-7.2479,109.6541,10.0,4.5,"24 km SSE of Buaran, Indonesia",313,4.562,,4.5,2018,shallow,INDONESIA:  JAVA:  BANJARNEGARA
10331,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,4.1,1.0,4.1,True,1.0,,,POLAND,120,2.0,1.0,,,,,,,2.0,1.0,,,5.0,1.0,,5.0,1.0,,,us1000dypw,2018-05-05 08:58:05.500000+00:00,50.1241,18.6834,1.0,3.7,"1 km SE of Stanowice, Poland",211,,,3.7,2018,shallow,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ
10340,COLOMBIA:  PASTO,4.9,2.0,,True,2.0,,3.0,COLOMBIA,160,7.0,1.0,1.0,1.0,,3.0,4.9,,7.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,,7.0,us1000ep1l,2018-06-12 09:35:25.480000+00:00,1.0673,-77.2722,11.55,4.9,"13 km ESE of Tangua, Colombia",374,6.495,,4.9,2018,shallow,COLOMBIA:  PASTO
10342,JAPAN:  OSAKA,5.5,4.0,,True,4.0,6766.0,4.0,JAPAN,30,417.0,3.0,,,6766.0,4.0,5.5,,417.0,3.0,,,5.0,1.0,7000.0,5.0,1.0,7000.0,8.0,us1000eu1c,2018-06-17 22:58:34.770000+00:00,34.8246,135.6389,10.34,5.5,"near the south coast of western Honshu, Japan",2392,7.508,red,5.5,2018,shallow,JAPAN:  OSAKA
10345,VENEZUELA:  MERIDA,5.1,1.0,,True,1.0,6.0,1.0,VENEZUELA,160,3.0,1.0,,,6.0,1.0,5.1,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,4.0,us100040dr,2015-11-22 20:38:31.430000+00:00,8.5217,-71.3869,10.0,5.1,"16 km W of Ejido, Venezuela",410,5.853,,5.1,2015,shallow,VENEZUELA:  MERIDA
10346,AZERBAIJAN: SHAKI-ZAQATALA,5.3,1.0,,True,1.0,,2.0,AZERBAIJAN,40,31.0,1.0,,,,2.0,5.3,,31.0,1.0,,,1.0,1.0,,1.0,1.0,,7.0,us1000ej4g,2018-06-05 18:40:30.020000+00:00,41.5263,46.7857,22.65,5.3,"2 km SE of Mamrux, Azerbaijan",505,5.681,,5.3,2018,shallow,AZERBAIJAN: SHAKI-ZAQATALA
10348,INDONESIA: SUMATRA: SOLOK,5.2,2.0,,True,1.0,,3.0,INDONESIA,60,2.0,1.0,2.0,1.0,,3.0,5.2,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,6.0,us2000ga2z,2018-07-20 19:58:07.220000+00:00,-1.6945,99.8389,15.53,5.2,"100 km SW of Padang, Indonesia",418,,,5.2,2018,shallow,INDONESIA: SUMATRA: SOLOK
10351,INDONESIA:  LOMBOK ISLAND,6.9,4.0,,True,4.0,83392.0,4.0,INDONESIA,60,7733.0,4.0,,3.0,83392.0,4.0,6.9,,7733.0,4.0,,3.0,560.0,3.0,509.0,560.0,3.0,509.0,8.0,us1000g3ub,2018-08-05 11:46:38.630000+00:00,-8.2581,116.4375,34.0,6.9,"36 km NW of Labuan Lombok, Indonesia",1722,8.052,orange,6.9,2018,intermediate,INDONESIA:  LOMBOK ISLAND
10352,INDONESIA:  LOMBOK ISLAND,5.9,2.0,,True,2.0,,3.0,INDONESIA,60,24.0,1.0,,,,3.0,5.9,,24.0,1.0,,,6.0,1.0,,6.0,1.0,,7.0,us1000g5n1,2018-08-09 05:25:32.380000+00:00,-8.3065,116.2304,15.0,5.9,"17 km ENE of Gili Air, Indonesia",681,6.253,green,5.9,2018,shallow,INDONESIA:  LOMBOK ISLAND
10354,INDONESIA:  LOMBOK ISLAND,6.3,2.0,,True,2.0,1705.0,4.0,INDONESIA,60,1.0,1.0,,,1705.0,4.0,6.3,,1.0,1.0,,,2.0,1.0,,2.0,1.0,,6.0,us1000gcvr,2018-08-19 04:10:22.640000+00:00,-8.3366,116.5993,16.0,6.3,"19 km NNW of Labuan Lombok, Indonesia",690,6.057,green,6.3,2018,shallow,INDONESIA:  LOMBOK ISLAND
10355,INDONESIA:  LOMBOK ISLAND,6.9,2.0,,True,2.0,1800.0,4.0,INDONESIA,60,,1.0,,,1800.0,4.0,6.9,,,1.0,,,11.0,1.0,,11.0,1.0,,6.0,us1000gda5,2018-08-19 14:56:27.490000+00:00,-8.319,116.6272,21.0,6.9,"20 km NNW of Labuan Lombok, Indonesia",1137,6.622,green,6.9,2018,shallow,INDONESIA:  LOMBOK ISLAND
10357,VENEZUELA:  SUCRE; TRINIDAD,7.3,2.0,,True,2.0,,3.0,VENEZUELA,90,,,,,,3.0,7.3,,,,,,5.0,1.0,,5.0,1.0,,7.0,us1000gez7,2018-08-21 21:31:47.600000+00:00,10.7731,-62.9019,146.82,7.3,"40 km ENE of Carúpano, Venezuela",1570,6.105,yellow,7.3,2018,intermediate,VENEZUELA:  SUCRE; TRINIDAD
10358,IRAN:  KERMANSHAH,6.0,3.0,,True,3.0,2600.0,4.0,IRAN,140,267.0,3.0,,,2600.0,4.0,6.0,,267.0,3.0,,,2.0,1.0,,2.0,1.0,,6.0,us1000ghda,2018-08-25 22:13:25.620000+00:00,34.6111,46.2422,10.0,6.0,"32 km SW of Jav?nr?d, Iran",714,7.137,yellow,6.0,2018,shallow,IRAN:  KERMANSHAH
10360,JAPAN:  HOKKAIDO,6.6,4.0,,True,4.0,15000.0,4.0,JAPAN,30,660.0,3.0,,3.0,15000.0,4.0,6.6,,660.0,3.0,,3.0,44.0,1.0,2000.0,44.0,1.0,2000.0,8.0,us2000h8ty,2018-09-05 18:07:59.150000+00:00,42.6861,141.9294,35.0,6.6,"27 km ESE of Chitose, Japan",1080,8.541,orange,6.6,2018,intermediate,JAPAN:  HOKKAIDO
10362,IRAN:  KERMAN,5.6,1.0,5.5,True,1.0,,1.0,IRAN,140,2.0,1.0,,,,1.0,5.6,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,us2000ha5b,2018-09-07 06:23:38.660000+00:00,28.3261,59.3199,10.0,5.6,"127 km SE of Bam, Iran",482,6.526,green,5.6,2018,shallow,IRAN:  KERMAN
10363,INDIA: ASSAM; BANGLADESH,6.9,2.0,,True,2.0,4.0,1.0,MYANMAR (BURMA),60,170.0,3.0,,,4.0,1.0,6.9,,170.0,3.0,,,2.0,1.0,,2.0,1.0,,6.0,us20005hqz,2016-04-13 13:55:17.800000+00:00,23.0944,94.8654,136.0,6.9,"76 km SE of Mawlaik, Myanmar",903,5.748,yellow,6.9,2016,intermediate,INDIA: ASSAM; BANGLADESH
10365,INDONESIA:  SUMATRA:  PESISIR SELATAN,6.6,2.0,,True,2.0,2663.0,4.0,INDONESIA,60,30.0,1.0,,,2663.0,4.0,6.6,,30.0,1.0,,,1.0,1.0,,1.0,1.0,,5.0,us20005zt1,2016-06-01 22:56:00.800000+00:00,-2.0967,100.6654,50.0,6.6,"80 km W of Sungai Penuh, Indonesia",671,5.722,green,6.6,2016,intermediate,INDONESIA:  SUMATRA:  PESISIR SELATAN
10369,INDONESIA:  SULAWESI,7.5,4.0,,True,4.0,39191.0,4.0,INDONESIA,170,10679.0,4.0,3673.0,4.0,39191.0,4.0,7.5,,10679.0,4.0,3673.0,4.0,4340.0,4.0,1500.0,4340.0,4.0,1500.0,9.0,us1000h3p4,2018-09-28 10:02:45.250000+00:00,-0.2559,119.8462,20.0,7.5,"72 km N of Palu, Indonesia",2033,8.367,red,7.5,2018,shallow,INDONESIA:  SULAWESI
10370,HAITI: PORT-DEX-PAIX,5.9,4.0,,True,3.0,15932.0,4.0,HAITI,90,580.0,3.0,2102.0,4.0,15932.0,4.0,5.9,,580.0,3.0,2102.0,4.0,18.0,1.0,75.0,18.0,1.0,75.0,6.0,us1000h8an,2018-10-07 00:11:51.220000+00:00,20.0343,-73.0128,24.0,5.9,"21 km WNW of Port-de-Paix, Haiti",638,6.197,green,5.9,2018,shallow,HAITI: PORT-DEX-PAIX
10371,"INDONESIA:  MADURA ISLAND, JAVA",6.0,1.0,,True,1.0,433.0,3.0,INDONESIA,60,36.0,1.0,,,433.0,3.0,6.0,,36.0,1.0,,,4.0,1.0,,4.0,1.0,,4.0,us1000ha6q,2018-10-10 18:44:55.280000+00:00,-7.4525,114.4553,9.0,6.0,"49 km NE of Panji, Indonesia",631,5.312,green,6.0,2018,shallow,JAVA
10373,NICARAGUA:  LEON,5.5,2.0,,True,2.0,487.0,3.0,NICARAGUA,100,5.0,1.0,6.0,1.0,487.0,3.0,5.5,,5.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,,4.0,us10006tk4,2016-09-28 16:48:55.610000+00:00,12.4417,-86.5146,7.56,5.5,"20 km NNE of Nagarote, Nicaragua",481,6.336,green,5.5,2016,shallow,NICARAGUA:  LEON
10374,INDONESIA:  SULAWESI:  MAMASA,5.5,2.0,,True,2.0,,3.0,INDONESIA,170,,,8.0,1.0,,3.0,5.5,,,,8.0,1.0,7.0,1.0,,7.0,1.0,,2.0,us1000hrxp,2018-11-14 23:01:21.840000+00:00,-2.9068,119.3922,14.01,5.5,"56 km W of Rantepao, Indonesia",466,6.531,green,5.5,2018,shallow,INDONESIA:  SULAWESI:  MAMASA
10375,IRAN: KERMANSHAH; IRAQ: KURDISTAN,6.3,1.0,,True,1.0,,1.0,IRAN,140,759.0,3.0,,,,1.0,6.3,,759.0,3.0,,,1.0,1.0,,1.0,1.0,,7.0,us1000hwdw,2018-11-25 16:37:32.830000+00:00,34.3609,45.7443,18.0,6.3,"15 km SW of Sarpol-e Z?ah?b, Iran",749,6.366,yellow,6.3,2018,shallow,IRAN: KERMANSHAH; IRAQ: KURDISTAN
10380,CHINA:  N. XINJIANG:  URUMQI,6.0,4.0,,True,4.0,,,CHINA,40,,,,,,,6.0,,,,,,1.0,1.0,135.0,1.0,1.0,135.0,7.0,us20007z2r,2016-12-08 05:15:04.600000+00:00,43.8229,86.3451,17.55,6.0,"58 km SSE of Shihezi, China",557,6.819,green,6.0,2016,shallow,CHINA:  N. XINJIANG:  URUMQI
10386,CHINA:  XINJIANG PROVINCE:  KASHGAR,6.6,3.0,,True,3.0,,,CHINA,40,,,,2.0,,,6.6,,,,,2.0,1.0,1.0,5.5,1.0,1.0,5.5,7.0,us10007ca5,2016-11-25 14:24:30.710000+00:00,39.2732,73.9776,17.0,6.6,"122 km N of Murghob, Tajikistan",693,6.755,green,6.6,2016,shallow,CHINA:  XINJIANG PROVINCE:  KASHGAR
10387,POLAND:  RUDNA,3.7,2.0,,True,2.0,,,POLAND,120,6.0,1.0,,,,,,,6.0,1.0,,,1.0,1.0,,1.0,1.0,,,us2000j3ab,2019-01-12 08:58:26.160000+00:00,51.5455,16.1081,5.0,3.7,"5 km NNE of Polkowice, Poland",211,4.666,,3.7,2019,shallow,POLAND:  RUDNA
10388,"CHILE:  COQUIMBO, LA SERENA",6.7,4.0,,True,4.0,1061.0,4.0,CHILE,160,,,,,1061.0,4.0,6.7,,,,,,2.0,1.0,100.0,2.0,1.0,100.0,,us2000j6hy,2019-01-20 01:32:52.480000+00:00,-30.0404,-71.3815,63.0,6.7,"10 km SSW of Coquimbo, Chile",1600,7.688,orange,6.7,2019,intermediate,LA SERENA
